1.133333333333333394e+04,9.447033898305085131e+02
1.200000000000000000e+04,9.408898305084745743e+02
1.222222222222222263e+04,9.389830508474576618e+02
1.266666666666666788e+04,9.313559322033898979e+02
1.288888888888888869e+04,9.313559322033898979e+02
1.355555555555555475e+04,9.294491525423728717e+02
1.377777777777777737e+04,9.256355932203390466e+02
1.444444444444444525e+04,9.218220338983051079e+02
1.488888888888888869e+04,9.161016949152542566e+02
1.533333333333333394e+04,9.103813559322034052e+02
1.577777777777777737e+04,9.084745762711864927e+02
1.644444444444444525e+04,9.008474576271186152e+02
1.711111111111110949e+04,8.970338983050847901e+02
1.755555555555555475e+04,8.913135593220339388e+02
1.822222222222222263e+04,8.894067796610169125e+02
1.822222222222222263e+04,8.855932203389830875e+02
1.866666666666666424e+04,8.798728813559322361e+02
1.933333333333333576e+04,8.779661016949152099e+02
1.955555555555555475e+04,8.741525423728813848e+02
2.035714285714285870e+04,8.703389830508474461e+02
2.107142857142857247e+04,8.646186440677965948e+02
2.142857142857142753e+04,8.627118644067796822e+02
2.214285714285714494e+04,8.588983050847457434e+02
2.285714285714285870e+04,8.569915254237288309e+02
2.392857142857142753e+04,8.531779661016948921e+02
2.464285714285714494e+04,8.474576271186440408e+02
2.464285714285714494e+04,8.474576271186440408e+02
2.500000000000000000e+04,8.436440677966102157e+02
2.607142857142857247e+04,8.398305084745762770e+02
2.642857142857142753e+04,8.379237288135593644e+02
2.678571428571428623e+04,8.341101694915254257e+02
2.714285714285714494e+04,8.322033898305085131e+02
2.785714285714285870e+04,8.302966101694914869e+02
2.785714285714285870e+04,8.302966101694914869e+02
2.821428571428571740e+04,8.264830508474576618e+02
2.928571428571428623e+04,8.226694915254237230e+02
3.000000000000000000e+04,8.169491525423728717e+02
3.166666666666666788e+04,8.112288135593220204e+02
3.333333333333333576e+04,8.055084745762711691e+02
3.444444444444444525e+04,8.016949152542373440e+02
3.611111111111110949e+04,7.997881355932203178e+02
3.611111111111110949e+04,7.959745762711864927e+02
3.888888888888889051e+04,7.883474576271186152e+02
4.066666666666666424e+04,7.826271186440677639e+02
4.200000000000000000e+04,7.788135593220339388e+02
4.333333333333333576e+04,7.730932203389830875e+02
4.400000000000000000e+04,7.711864406779660612e+02
