1.190000000000000000e+02
1.470000000000000000e+02
1.660000000000000000e+02
1.810000000000000000e+02
1.920000000000000000e+02
2.030000000000000000e+02
2.110000000000000000e+02
2.210000000000000000e+02
2.280000000000000000e+02
2.730000000000000000e+02
3.010000000000000000e+02
3.190000000000000000e+02
3.340000000000000000e+02
3.450000000000000000e+02
3.570000000000000000e+02
3.660000000000000000e+02
3.740000000000000000e+02
3.790000000000000000e+02
4.280000000000000000e+02
4.510000000000000000e+02
4.730000000000000000e+02
4.870000000000000000e+02
4.980000000000000000e+02
5.100000000000000000e+02
5.180000000000000000e+02
5.240000000000000000e+02
5.320000000000000000e+02
5.800000000000000000e+02
6.070000000000000000e+02
6.260000000000000000e+02
6.420000000000000000e+02
6.530000000000000000e+02
6.630000000000000000e+02
6.720000000000000000e+02
6.810000000000000000e+02
6.880000000000000000e+02
7.350000000000000000e+02
7.620000000000000000e+02
7.810000000000000000e+02
7.950000000000000000e+02

